SECID,ISIN,SHORTNAME,RATING,RATING_SCORE,YEARS_TO_MATURITY,MATDATE,FACEVALUE,LASTPRICE,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,ACCRUEDINT,COUPONPERCENT,YTM_PCT,CURRENT_YIELD_PCT
RU000A10CWF7,RU000A10CWF7,ПГК3Р01,AA,2.0,2.38,2028-09-14,1000,102.85,1028.5,1078.99,50.49,15.75,15.32,15.31
RU000A10CX78,RU000A10CX78,СберИОС763,AAA,0.0,0.5,2026-10-27,1000,111,1110.0,1110.03,0.03,0.01,0.0,0.01
RU000A10CX86,RU000A10CX86,СбКИБ1P325,AAA,0.0,0.51,2026-10-29,1000,5.5,55.0,55.0,0.0,,0.0,0.0
RU000A10CXA6,RU000A10CXA6,СбКИБ1P327,AAA,0.0,0.5,2026-10-27,1000,5.5,55.0,55.0,0.0,,0.0,0.0
RU000A10CXB4,RU000A10CXB4,СбКИБ1P328,AAA,0.0,1.58,2027-11-24,1000,,,,0.0,,0.0,
RU000A10CXC2,RU000A10CXC2,СбКИБ1P329,AAA,0.0,1.58,2027-11-24,1000,,,,0.0,,0.0,
RU000A10CXE8,RU000A10CXE8,СбКИБ1P331,AAA,0.0,1.6,2027-12-03,1000,,,,0.0,,0.0,
RU000A10CXF5,RU000A10CXF5,СбКИБ1P332,AAA,0.0,0.65,2026-12-21,1000,,,,0.0,,0.0,
RU000A10CXG3,RU000A10CXG3,СбКИБ1P333,AAA,0.0,2.66,2028-12-22,1000,,,,0.0,,0.0,
RU000A10CXH1,RU000A10CXH1,СбКИБ1P334,AAA,0.0,0.64,2026-12-15,1000,98.29,982.9,982.9,0.0,,0.0,0.0
RU000A10CXK5,RU000A10CXK5,СбКИБ1P336,AAA,0.0,0.71,2027-01-13,1000,90.5,905.0,905.0,0.0,,0.0,0.0
RU000A10CXL3,RU000A10CXL3,СбКИБ1P337,AAA,0.0,3.71,2030-01-11,1000,97,970.0,970.0,0.0,,0.0,0.0
RU000A10CXM1,RU000A10CXM1,СбКИБ1P338,AAA,0.0,1.78,2028-02-07,1000,,,,0.0,,0.0,
RU000A10CXN9,RU000A10CXN9,СбКИБ1P339,AAA,0.0,2.78,2029-02-06,1000,99.2,992.0,992.0,0.0,,0.0,0.0
RU000A10CXP4,RU000A10CXP4,СбКИБ1P340,AAA,0.0,2.78,2029-02-05,1000,98.2,982.0,982.0,0.0,,0.0,0.0
RU000A10CXR0,RU000A10CXR0,СбКИБ1P342,AAA,0.0,2.89,2029-03-19,1000,95,950.0,950.0,0.0,,0.0,0.0
RU000A10CXS8,RU000A10CXS8,СбКИБ1P343,AAA,0.0,3.1,2029-06-04,1000,95.1,951.0,951.0,0.0,,0.0,0.0
RU000A10CXT6,RU000A10CXT6,СбКИБ1P344,AAA,0.0,1.41,2027-09-23,1000,,,,0.0,,0.0,
RU000A10CXU4,RU000A10CXU4,СбКИБ1P345,AAA,0.0,2.4,2028-09-20,1000,98.7,987.0,987.0,0.0,,0.0,0.0
RU000A10CXV2,RU000A10CXV2,СбКИБ1P346,AAA,0.0,0.63,2026-12-14,1000,100.6,1006.0,1006.0,0.0,,0.0,0.0
RU000A10CXW0,RU000A10CXW0,СбКИБ1P347,AAA,0.0,0.66,2026-12-25,1000,100.2,1002.0,1002.0,0.0,,0.0,0.0
RU000A10CXX8,RU000A10CXX8,СбКИБ1P348,AAA,0.0,3.0,2029-04-27,1000,,,,0.0,,0.0,
RU000A10CXZ3,RU000A10CXZ3,СбКИБ1P350,AAA,0.0,0.71,2027-01-13,1000,,,,0.0,,0.0,
RU000A10CY10,RU000A10CY10,СбКИБ1P352,AAA,0.0,0.45,2026-10-09,1000,,,,0.0,,0.0,
RU000A10CZ35,RU000A10CZ35,ТЛК 1Р4,BB-,12.0,2.39,2028-09-16,1000,100.71,1007.1,1084.03,76.93,24.0,25.52,23.83
RU000A10CZ43,RU000A10CZ43,ИЭКХолд1Р4,A-,6.0,1.4,2027-09-22,1000,99.2,992.0,992.0,0.0,,17.53,0.0
RU000A10CZ68,RU000A10CZ68,ФосАгро2П4,AAA,0.0,2.46,2028-10-12,1000,101.3581,1013.58,1036.02,22.44,7.0,6.59,6.91
RU000A10CZA1,RU000A10CZA1,СамолетP20,A-,6.0,0.42,2026-09-28,1000,99.77,997.7,1065.82,68.12,21.25,24.16,21.3
RU000A10CZB9,RU000A10CZB9,ЕвроТранс8,A-,6.0,4.36,2030-09-07,1000,60.73,607.3,674.62,67.32,21.0,54.34,34.58
RU000A10CZC7,RU000A10CZC7,Аэрфью2Р06,A,5.0,1.44,2027-10-04,1000,101.96,1019.6,1078.1,58.5,18.25,17.75,17.9
RU000A10CZD5,RU000A10CZD5,СбКИБ1P250,AAA,0.0,2.79,2029-02-08,1000,99.46,994.6,994.6,0.0,,0.0,0.0
RU000A10CZE3,RU000A10CZE3,СбКИБ1P251,AAA,0.0,2.82,2029-02-19,1000,103.43,1034.3,1034.3,0.0,,0.0,0.0
RU000A10CZF0,RU000A10CZF0,СбКИБ1P252,AAA,0.0,2.79,2029-02-08,1000,98.98,989.8,989.8,0.0,,0.0,0.0
RU000A10CZG8,RU000A10CZG8,СбКИБ1P253,AAA,0.0,2.79,2029-02-08,1000,,,,0.0,,0.0,
RU000A10CZH6,RU000A10CZH6,СбКИБ1P254,AAA,0.0,2.87,2029-03-12,1000,99.38,993.8,993.8,0.0,,0.0,0.0
RU000A10CZJ2,RU000A10CZJ2,СбКИБ1P255,AAA,0.0,2.89,2029-03-19,1000,99.96,999.6,999.6,0.0,,0.0,0.0
RU000A10CZK0,RU000A10CZK0,СбКИБ1P256,AAA,0.0,2.87,2029-03-12,1000,100.41,1004.1,1004.1,0.0,,0.0,0.0
RU000A10CZL8,RU000A10CZL8,СбКИБ1P257,AAA,0.0,2.87,2029-03-12,1000,98.67,986.7,986.7,0.0,,0.0,0.0
RU000A10CZM6,RU000A10CZM6,СбКИБ1P258,AAA,0.0,2.87,2029-03-12,1000,99.17,991.7,991.7,0.0,,0.0,0.0
RU000A10CZN4,RU000A10CZN4,СбКИБ1P259,AAA,0.0,2.87,2029-03-12,1000,99.04,990.4,990.4,0.0,,0.0,0.0
RU000A10CZP9,RU000A10CZP9,СбКИБ1P260,AAA,0.0,2.95,2029-04-09,1000,98.12,981.2,981.2,0.0,,0.0,0.0
RU000A10CZQ7,RU000A10CZQ7,СбКИБ1P261,AAA,0.0,2.95,2029-04-09,1000,99.15,991.5,991.5,0.0,,0.0,0.0
RU000A10CZR5,RU000A10CZR5,СбКИБ1P262,AAA,0.0,2.97,2029-04-17,1000,100.27,1002.7,1002.7,0.0,,0.0,0.0
RU000A10CZS3,RU000A10CZS3,СбКИБ1P263,AAA,0.0,2.95,2029-04-10,1000,,,,0.0,,0.0,
RU000A10CZT1,RU000A10CZT1,СбКИБ1P264,AAA,0.0,2.95,2029-04-09,1000,,,,0.0,,0.0,
RU000A10CZW5,RU000A10CZW5,СбКИБ1P267,AAA,0.0,3.0,2029-04-27,1000,94.05,940.5,940.5,0.0,,0.0,0.0
RU000A10CZX3,RU000A10CZX3,СбКИБ1P268,AAA,0.0,3.09,2029-05-28,1000,99.5,995.0,995.0,0.0,,0.0,0.0
RU000A10CZY1,RU000A10CZY1,СбКИБ1P269,AAA,0.0,3.06,2029-05-17,1000,98.29,982.9,982.9,0.0,,0.0,0.0
RU000A10D004,RU000A10D004,СбКИБ1P271,AAA,0.0,3.09,2029-05-28,1000,,,,0.0,,0.0,
RU000A10D012,RU000A10D012,СбКИБ1P272,AAA,0.0,3.09,2029-05-28,1000,99.67,996.7,996.7,0.0,,0.0,0.0
RU000A10D020,RU000A10D020,СбКИБ1P273,AAA,0.0,2.98,2029-04-19,1000,101.5,1015.0,1015.0,0.0,,0.0,0.0
RU000A10D038,RU000A10D038,СбКИБ1P274,AAA,0.0,3.17,2029-06-27,1000,99.11,991.1,991.1,0.0,,0.0,0.0
RU000A10D046,RU000A10D046,СбКИБ1P275,AAA,0.0,3.17,2029-06-27,1000,100.39,1003.9,1003.9,0.0,,0.0,0.0
RU000A10D053,RU000A10D053,СбКИБ1P276,AAA,0.0,3.17,2029-06-27,1000,99.21,992.1,992.1,0.0,,0.0,0.0
RU000A10D061,RU000A10D061,СбКИБ1P277,AAA,0.0,3.25,2029-07-27,1000,,,,0.0,,0.0,
RU000A10D087,RU000A10D087,СбКИБ1P279,AAA,0.0,0.43,2026-10-01,1000,2.8,28.0,28.0,0.0,,0.0,0.0
RU000A10D0B8,RU000A10D0B8,СбКИБ1P282,AAA,0.0,0.68,2026-12-30,1000,3.5,35.0,35.0,0.0,,0.0,0.0
RU000A10D0C6,RU000A10D0C6,СбКИБ1P283,AAA,0.0,0.41,2026-09-24,1000,2.8,28.0,28.0,0.0,,0.0,0.0
RU000A10D0D4,RU000A10D0D4,СбКИБ1P284,AAA,0.0,0.66,2026-12-24,1000,3.5,35.0,35.0,0.0,,0.0,0.0
RU000A10D0E2,RU000A10D0E2,СбКИБ1P285,AAA,0.0,0.45,2026-10-08,1000,2.8,28.0,28.0,0.0,,0.0,0.0
RU000A10D0F9,RU000A10D0F9,СбКИБ1P286,AAA,0.0,0.64,2026-12-17,1000,3.5,35.0,35.0,0.0,,0.0,0.0
RU000A10D1H3,RU000A10D1H3,РЖД 1Р-46R,AAA,0.0,2.5,2028-10-27,1000,99.71,997.1,1049.8,52.7,16.44,14.8,16.49
RU000A10D1J9,RU000A10D1J9,ЭЛРЕШ 1Р2,BBB,8.0,1.42,2027-09-27,1000,99.29,992.9,1065.02,72.12,22.5,25.7,22.66
RU000A10D1U6,RU000A10D1U6,Бустер Б01,BB-,12.0,2.41,2028-09-23,1000,101.78,1017.8,1096.33,78.53,24.5,25.97,24.07
RU000A10D1W2,RU000A10D1W2,Мегафн2Р10,AAA,0.0,1.51,2027-10-29,1000,100.2,1002.0,1002.0,0.0,,14.7,0.0
RU000A10D2J7,RU000A10D2J7,ВТБС1-1679,AAA,0.0,2.55,2028-11-14,1000,,,,0.03,0.01,0.0,
RU000A10D2K5,RU000A10D2K5,ВТБС1-1680,AAA,0.0,2.59,2028-11-28,1000,,,,0.03,0.01,0.0,
RU000A10D2N9,RU000A10D2N9,СибСтекБ03,BB-,12.0,2.41,2028-09-24,1000,100.43,1004.3,1082.03,77.73,24.25,26.65,24.15
RU000A10D2Q2,RU000A10D2Q2,ГазпКап3P6,AAA,0.0,1.43,2027-09-30,1000,99.96,999.6,999.6,0.0,,15.25,0.0
RU000A10D2R0,RU000A10D2R0,СберИОС764,AAA,0.0,2.57,2028-11-19,1000,99.4,994.0,994.03,0.03,0.01,0.0,0.01
RU000A10D2V2,RU000A10D2V2,ГПБ004Р31,AA+,1.0,2.51,2028-10-30,1000,87.4,874.0,874.03,0.03,0.01,5.52,0.01
RU000A10D2W0,RU000A10D2W0,ГПБ004Р32,AA+,1.0,2.51,2028-10-30,1000,70.28,702.8,702.83,0.03,0.01,15.13,0.01
RU000A10D2Y6,RU000A10D2Y6,УралСт1Р06,BB-,12.0,1.93,2028-03-31,1000,93.93,939.3,1005.01,65.71,20.5,27.43,21.82
RU000A10D301,RU000A10D301,ЭНплГ1РС8,AA-,3.0,0.94,2027-04-06,1000,100.6988,1006.99,1031.99,25.0,7.8,7.06,7.75
RU000A10D319,RU000A10D319,Уралкуз1Р2,A-,6.0,2.42,2028-09-27,100,104.4998,104.5,108.67,4.17,13.0,11.45,12.44
RU000A10D327,RU000A10D327,ВТБ Б1-382,AAA,0.0,0.5,2026-10-28,1000,101.62,1016.2,1016.23,0.03,0.01,0.0,0.01
RU000A10D3A4,RU000A10D3A4,ЭлмЛиз1Р10,A,5.0,2.42,2028-09-28,967.8,,,,0.0,,0.0,
RU000A10D3B2,RU000A10D3B2,РусГид2Р09,AAA,0.0,2.42,2028-09-28,1000,101.15,1011.5,1011.5,0.0,,14.13,0.0
RU000A10D3C0,RU000A10D3C0,РусГид2Р08,AAA,0.0,2.42,2028-09-28,1000,105.96,1059.6,1109.12,49.52,15.45,13.34,14.58
RU000A10D3G1,RU000A10D3G1,ГТЕК БО-01,BBB,8.0,2.43,2028-09-29,1000,113.22,1132.2,1202.72,70.52,22.0,16.57,19.43
RU000A10D3J5,RU000A10D3J5,ПочтаР3P01,AA,2.0,1.93,2028-04-01,1000,102.91,1029.1,1084.23,55.13,17.2,16.59,16.71
RU000A10D3K3,RU000A10D3K3,ПочтаР3P02,AA,2.0,1.93,2028-04-01,1000,98.78,987.8,987.8,0.0,,17.57,0.0
RU000A10D3P2,RU000A10D3P2,ЮУЛЦ 1Р1,BB,11.0,2.43,2028-09-29,1000,100.89,1008.9,1085.83,76.93,24.0,25.92,23.79
RU000A10D3R8,RU000A10D3R8,СтанкоМаш1,BB,11.0,2.46,2028-10-11,1000,95.08,950.8,1026.93,76.13,23.75,29.77,24.98
RU000A10D3S6,RU000A10D3S6,Селигдар6Р,A+,4.0,1.93,2028-04-02,1000,106.25,1062.5,1121.8,59.3,18.5,15.81,17.41
RU000A10D3T4,RU000A10D3T4,СЗА БО-04,BB-,12.0,2.43,2028-09-29,1000,98.7,987.0,1065.53,78.53,24.5,28.36,24.82
RU000A10D3U2,RU000A10D3U2,АЛЬФАБ1Р30,BBB,8.0,1.45,2027-10-07,1000,,,,0.03,0.01,0.0,
RU000A10D3V0,RU000A10D3V0,АЛЬФАБ1Р31,BBB,8.0,4.44,2030-10-05,1000,,,,0.03,0.01,0.0,
RU000A10D3W8,RU000A10D3W8,АЛЬФАБ1Р32,BBB,8.0,2.55,2028-11-12,1000,,,,0.03,0.01,0.0,
RU000A10D3X6,RU000A10D3X6,Селигдар7Р,A+,4.0,1.44,2027-10-05,1000,101.11,1011.1,1011.1,0.0,,17.78,0.0
RU000A10D3Y4,RU000A10D3Y4,АЛЬФАБ1Р33,BBB,8.0,1.54,2027-11-11,1000,,,,0.03,0.01,0.0,
RU000A10D3Z1,RU000A10D3Z1,АЛЬФАБ1Р34,BBB,8.0,4.76,2031-01-31,1000,59.98,599.8,599.83,0.03,0.01,11.34,0.02
RU000A10D459,RU000A10D459,МТС 2P-13,AAA,0.0,1.44,2027-10-06,1000,100.06,1000.6,1000.6,0.0,,15.44,0.0
RU000A10D483,RU000A10D483,Газпнф5P1R,AAA,0.0,2.92,2029-03-29,1000,99.6992,996.99,1021.03,24.04,7.5,7.88,7.52
RU000A10D491,RU000A10D491,ГПБ006Р03P,AA+,1.0,4.51,2030-10-30,1000,53.91,539.1,539.1,0.0,,14.68,0.0
RU000A10D4A2,RU000A10D4A2,Эльтон клА,Нет данных,,4.57,2030-11-20,893.59,,,,51.56,18.0,0.0,
RU000A10D4D6,RU000A10D4D6,Амур 31002,A,5.0,1.47,2027-10-17,1000,103.38,1033.8,1087.49,53.69,16.75,14.93,16.2
RU000A10D4E4,RU000A10D4E4,Векус01,B+,13.0,2.43,2028-10-01,1000,99.57,995.7,1082.25,86.55,27.0,31.25,27.12
RU000A10D4F1,RU000A10D4F1,Россет1Р18,AAA,0.0,6.37,2032-09-10,1000,100.98,1009.8,1009.8,0.0,,14.2,0.0
RU000A10D4G9,RU000A10D4G9,СовкмЛ П16,AA-,3.0,4.46,2030-10-11,1000,100,1000.0,1000.0,0.0,,16.42,0.0
RU000A10D4H7,RU000A10D4H7,СовкмФ 2Р5,AA-,3.0,4.46,2030-10-11,1000,118.23,1182.3,1182.3,0.0,,9.48,0.0
RU000A10D4L9,RU000A10D4L9,СовкомБИ06,AA,2.0,0.51,2026-10-31,1000,,,,0.03,0.01,0.0,
RU000A10D4M7,RU000A10D4M7,СберИОС765,AAA,0.0,2.6,2028-11-30,1000,101.4,1014.0,1014.03,0.03,0.01,0.0,0.01
RU000A10D4P0,RU000A10D4P0,ЮГК 1P5,AA,2.0,1.45,2027-10-10,100,100.61,100.61,103.49,2.88,9.0,8.9,8.95
RU000A10D4S4,RU000A10D4S4,ПЭТ 1Р1,B,14.0,2.44,2028-10-05,1000,102.65,1026.5,1109.84,83.34,26.0,27.2,25.33
RU000A10D4V8,RU000A10D4V8,АйДиКол1P6,BBB-,9.0,3.43,2029-09-30,1000,101.84,1018.4,1090.52,72.12,22.5,23.17,22.09
RU000A10D4W6,RU000A10D4W6,СелоЗ1Р-1,A,5.0,0.96,2027-04-14,1000,100,1000.0,1000.0,0.0,,17.0,0.0
RU000A10D541,RU000A10D541,РЖД 1Р-47R,AAA,0.0,9.34,2035-08-30,1000,103.2,1032.0,1082.81,50.81,15.85,15.61,15.36
RU000A10D5C5,RU000A10D5C5,РЖД 1Р-48R,AAA,0.0,9.5,2035-10-28,1000,,,,54.27,16.93,0.0,
RU000A10D5F8,RU000A10D5F8,СовкомБИ07,AA,2.0,0.51,2026-10-31,1000,99.5,995.0,995.03,0.03,0.01,1.0,0.01
RU000A10D5H4,RU000A10D5H4,СинСекью_А,AAA,0.0,3.5,2029-10-26,1000,102.38,1023.8,1076.69,52.89,16.5,16.76,16.12
RU000A10D616,RU000A10D616,БалтЛизП20,AA-,3.0,2.55,2028-11-12,1000,100.76,1007.6,1067.7,60.1,18.75,19.77,18.61
RU000A10D665,RU000A10D665,РДВ ТЕХ 02,B+,13.0,3.98,2030-04-18,1000,98.47,984.7,1064.84,80.14,25.0,28.18,25.39
RU000A10D681,RU000A10D681,ВТБ Б1-383,AAA,0.0,0.54,2026-11-11,1000,98.89,988.9,988.93,0.03,0.01,0.0,0.01
RU000A10D699,RU000A10D699,ВТБ Б1-384,AAA,0.0,0.58,2026-11-25,1000,98.8,988.0,988.03,0.03,0.01,0.0,0.01
RU000A10D6L4,RU000A10D6L4,ГПБ004Р33,AA+,1.0,2.59,2028-11-27,1000,75.28,752.8,752.83,0.03,0.01,11.62,0.01
RU000A10D7Z2,RU000A10D7Z2,МСПФакт1P1,AA,2.0,1.46,2027-10-14,1000,100.43,1004.3,1004.3,0.0,,16.65,0.0
RU000A10D806,RU000A10D806,ЕврХол3P05,AA,2.0,2.53,2028-11-07,100,101.9999,102.0,104.64,2.64,8.25,7.66,8.09
RU000A10D830,RU000A10D830,СбКИБ1P385,AAA,0.0,0.6,2026-12-01,1000,99.6,996.0,996.0,0.0,,0.0,0.0
RU000A10D855,RU000A10D855,СбКИБ1P387,AAA,0.0,1.1,2027-06-04,1000,,,,0.0,,0.0,
RU000A10D863,RU000A10D863,СбКИБ1P388,AAA,0.0,0.64,2026-12-18,1000,98.2,982.0,982.0,0.0,,0.0,0.0
RU000A10D889,RU000A10D889,СбКИБ1P390,AAA,0.0,0.65,2026-12-21,1000,,,,0.0,,0.0,
RU000A10D8A3,RU000A10D8A3,СбКИБ1P392,AAA,0.0,0.71,2027-01-11,1000,96.5,965.0,965.0,0.0,,0.0,0.0
RU000A10D8B1,RU000A10D8B1,СбКИБ1P393,AAA,0.0,0.67,2026-12-29,1000,99.2,992.0,992.0,0.0,,0.0,0.0
RU000A10D8C9,RU000A10D8C9,СбКИБ1P394,AAA,0.0,0.77,2027-02-01,1000,99.5,995.0,995.0,0.0,,0.0,0.0
RU000A10D8D7,RU000A10D8D7,СбКИБ1P395,AAA,0.0,0.79,2027-02-09,1000,,,,0.0,,0.0,
RU000A10D8E5,RU000A10D8E5,СбКИБ1P396,AAA,0.0,0.82,2027-02-22,1000,98.4,984.0,984.0,0.0,,0.0,0.0
RU000A10D8F2,RU000A10D8F2,СбКИБ1P397,AAA,0.0,0.82,2027-02-19,1000,101.4,1014.0,1014.0,0.0,,0.0,0.0
RU000A10D8G0,RU000A10D8G0,СбКИБ1P398,AAA,0.0,0.03,2026-05-08,1000,104.2,1042.0,1042.0,0.0,,0.0,0.0
RU000A10D8H8,RU000A10D8H8,СбКИБ1P399,AAA,0.0,0.85,2027-03-05,1000,98.7,987.0,987.0,0.0,,0.0,0.0
RU000A10D8J4,RU000A10D8J4,СбКИБ1P400,AAA,0.0,0.35,2026-09-03,1000,100.2,1002.0,1002.0,0.0,,0.0,0.0
RU000A10D8K2,RU000A10D8K2,СбКИБ1P401,AAA,0.0,0.87,2027-03-09,1000,99.8,998.0,998.0,0.0,,0.0,0.0
RU000A10D8L0,RU000A10D8L0,СбКИБ1P402,AAA,0.0,0.88,2027-03-16,1000,,,,0.0,,0.0,
RU000A10D8M8,RU000A10D8M8,СбКИБ1P403,AAA,0.0,0.88,2027-03-16,1000,98.3,983.0,983.0,0.0,,0.0,0.0
RU000A10D8W7,RU000A10D8W7,СбКИБ1P412,AAA,0.0,0.91,2027-03-26,1000,,,,0.0,,0.0,
RU000A10D8X5,RU000A10D8X5,СбКИБ1P413,AAA,0.0,0.15,2026-06-22,1000,,,,0.0,,0.0,
RU000A10D8Y3,RU000A10D8Y3,СбКИБ1P414,AAA,0.0,1.03,2027-05-07,1000,,,,0.0,,0.0,
RU000A10D905,RU000A10D905,СбКИБ1P416,AAA,0.0,0.94,2027-04-06,1000,,,,0.0,,0.0,
RU000A10D913,RU000A10D913,СбКИБ1P417,AAA,0.0,0.68,2026-12-30,1000,,,,0.0,,0.0,
RU000A10D9J2,RU000A10D9J2,sВЭБ2Р-52,AAA,0.0,3.49,2029-10-23,1000,100.06,1000.6,1000.6,0.0,,14.7,0.0
RU000A10D9K0,RU000A10D9K0,АФБАНК1Р16,AA,2.0,1.8,2028-02-14,1000,104,1040.0,1093.37,53.37,16.65,15.07,16.01
RU000A10D9L8,RU000A10D9L8,АФБАНК1Р17,AA,2.0,2.46,2028-10-11,1000,100.5,1005.0,1005.0,0.0,,15.32,0.0
RU000A10D9M6,RU000A10D9M6,РусГид2Р10,AAA,0.0,4.51,2030-11-01,1000,,,,0.0,,0.0,
RU000A10D9Q7,RU000A10D9Q7,СберИОС768,AAA,0.0,0.59,2026-11-30,1000,100.4,1004.0,1004.03,0.03,0.01,0.0,0.01
RU000A10DA41,RU000A10DA41,ВИС Ф БП10,A+,4.0,2.46,2028-10-12,1000,96.74,967.4,967.4,0.0,,19.74,0.0
RU000A10DA66,RU000A10DA66,Газпнф5P2R,AAA,0.0,2.95,2029-04-10,1000,99.96,999.6,999.6,0.0,,14.71,0.0
RU000A10DA74,RU000A10DA74,ЭталонФин4,A-,6.0,1.54,2027-11-11,1000,99.5,995.0,1059.11,64.11,20.0,22.4,20.1
RU000A10DAU0,RU000A10DAU0,СберИОС770,AAA,0.0,2.58,2028-11-24,1000,102.6,1026.0,1026.03,0.03,0.01,0.0,0.01
RU000A10DAV8,RU000A10DAV8,СберИОС771,AAA,0.0,0.54,2026-11-11,1000,,,,0.03,0.01,0.0,
RU000A10DAZ9,RU000A10DAZ9,УРСБ БОСП1,A,5.0,2.51,2028-10-28,1000,,,,0.03,0.01,0.0,
RU000A10DB16,RU000A10DB16,ОилРес1P3,BBB-,9.0,4.44,2030-10-03,1000,101.1,1011.0,1103.96,92.96,29.0,27.96,28.68
RU000A10DB65,RU000A10DB65,СовкомБИ08,AA,2.0,0.56,2026-11-17,1000,,,,0.03,0.01,0.0,
RU000A10DBA0,RU000A10DBA0,ГПБ-СПК А2,AA+,1.0,7.58,2033-11-26,853.63,100.19,855.25,900.4,45.15,16.5,17.47,16.47
RU000A10DBB8,RU000A10DBB8,ГПБ-СПК Б2,AA+,1.0,48.67,2074-12-26,1000,,,,0.0,,0.0,
RU000A10DBD4,RU000A10DBD4,Ульоб34011,BBB,8.0,2.42,2028-09-26,1000,104.49,1044.9,1101.0,56.1,17.5,15.33,16.75
RU000A10DBE2,RU000A10DBE2,sСОПФДОМ12,AAA,0.0,1.83,2028-02-23,1000,100.06,1000.6,1000.6,0.0,,15.06,0.0
RU000A10DBF9,RU000A10DBF9,СберИОС772,AAA,0.0,2.63,2028-12-14,1000,95.7,957.0,957.03,0.03,0.01,0.0,0.01
RU000A10DBH5,RU000A10DBH5,ВОСТКОЙЛ-1,B-,15.0,2.47,2028-10-14,1000,93.21,932.1,1018.65,86.55,27.0,35.77,28.97
RU000A10DBM5,RU000A10DBM5,ТБ-5_01,AAA,0.0,4.16,2030-06-24,1000,103.22,1032.2,1087.65,55.45,17.3,16.95,16.76
RU000A10DBP8,RU000A10DBP8,АЛЬФАT2CR4,BBB,8.0,6.53,2032-11-06,100000000,,,,6026301.37,18.8,0.0,
RU000A10DBR4,RU000A10DBR4,СберИОС767,AAA,0.0,0.04,2026-05-12,1000,106.2,1062.0,1100.47,38.47,12.0,0.0,11.3
RU000A10DBS2,RU000A10DBS2,ЭНИКА 1Р07,BBB,8.0,4.44,2030-10-05,1000,100.17,1001.7,1075.43,73.73,23.0,25.49,22.96
RU000A10DBV6,RU000A10DBV6,Уралкуз1Р3,A-,6.0,1.48,2027-10-21,1000,103.88,1038.8,1102.91,64.11,20.0,18.42,19.25
RU000A10DBW4,RU000A10DBW4,ВТБ Б1-379,AAA,0.0,0.01,2026-05-01,1000,100.34,1003.4,1049.08,45.68,14.25,-23.03,14.2
RU000A10DBZ7,RU000A10DBZ7,Акрон Б2P1,AA,2.0,2.88,2029-03-14,1000,100.8335,1008.34,1033.02,24.68,7.7,7.62,7.64
RU000A10DC15,RU000A10DC15,АВТОБФ БП7,A+,4.0,5.48,2031-10-20,1000,100.07,1000.7,1060.0,59.3,18.5,17.46,18.49
RU000A10DC64,RU000A10DC64,ВТБС1-1685,AAA,0.0,5.15,2031-06-20,1000,52.5,525.0,525.03,0.03,0.01,0.0,0.02
RU000A10DC72,RU000A10DC72,ВТБС1-1686,AAA,0.0,4.68,2030-12-30,1000,103,1030.0,1030.03,0.03,0.01,0.0,0.01
RU000A10DC80,RU000A10DC80,ВТБС1-1687,AAA,0.0,5.14,2031-06-16,1000,52.61,526.1,526.13,0.03,0.01,0.0,0.02
RU000A10DCB6,RU000A10DCB6,ВТБС1-1690,AAA,0.0,4.6,2030-12-02,1000,66.01,660.1,660.13,0.03,0.01,0.0,0.02
RU000A10DCE0,RU000A10DCE0,МКАОВокс01,BBB+,7.0,1.49,2027-10-22,1000,101.5,1015.0,1082.32,67.32,21.0,21.73,20.69
RU000A10DCF7,RU000A10DCF7,Новотр 2Р1,AA-,3.0,2.47,2028-10-16,1000,104.33,1043.3,1094.59,51.29,16.0,14.84,15.34
RU000A10DCG5,RU000A10DCG5,Новотр 2Р2,AA-,3.0,2.47,2028-10-16,1000,100.64,1006.4,1006.4,0.0,,15.36,0.0
RU000A10DCJ9,RU000A10DCJ9,РостелP21R,AAA,0.0,1.49,2027-10-22,1000,100.22,1002.2,1002.2,0.0,,15.05,0.0
RU000A10DCK7,RU000A10DCK7,АБЗ-1 2Р04,A-,6.0,2.47,2028-10-16,1000,103.72,1037.2,1099.71,62.51,19.5,18.55,18.8
RU000A10DCM3,RU000A10DCM3,СамолетP21,A-,6.0,2.64,2028-12-15,50000,82.7,41350.0,43433.56,2083.56,13.0,23.96,15.72
RU000A10DCN1,RU000A10DCN1,АЛЬФАT2CR5,BBB,8.0,6.56,2032-11-17,100000000,,,,5930136.99,18.5,0.0,
RU000A10DD30,RU000A10DD30,СБСекр3А1,AAA,0.0,8.5,2034-10-26,781.25,101.25,791.02,832.34,41.32,16.5,15.86,16.3
RU000A10DD97,RU000A10DD97,Росинтер02,BB+,10.0,2.53,2028-11-06,1000,93.61,936.1,1013.03,76.93,24.0,35.19,25.64
RU000A10DDA6,RU000A10DDA6,СберИОС773,AAA,0.0,2.67,2028-12-28,1000,99.9,999.0,999.03,0.03,0.01,0.0,0.01
RU000A10DDG3,RU000A10DDG3,Динтег01,B-,15.0,2.5,2028-10-26,1000,99.98,999.8,1089.55,89.75,28.0,31.91,28.01
RU000A10DDH1,RU000A10DDH1,ЭНплГ1РС9,AA-,3.0,1.02,2027-05-05,100000,,,,2500.27,7.8,0.0,
RU000A10DDK5,RU000A10DDK5,СберИОС774,AAA,0.0,0.07,2026-05-21,1000,105.1,1051.0,1089.47,38.47,12.0,0.0,11.42
